x,y,title,User,Category,Description,Installations,Score,image
6.4561186,10.606872,Write ABC - Learn Russian Alphabets,Children,Literacy - non-English,"Write Russian Alphabets was created to be a fun alternative to conventional, uninspiring methods of learning how to write the Russian alphabet. - our innovative and educational app will teach them how to do exactly that.

With bright colors and int...","100,000",n/a,https://play-lh.googleusercontent.com/EHZTaGC2GZlCUlXciss5HvdSp6PClY9D9ld03ZABb1vjuAB3ykI0YChhw08nXfiSfAbl
0.5169617,6.474791,Baby Sittor,Parents,Parental support,"*** PARENTS ***
+ Post babysitting offers whenever you want,
+ Notify your favorite babysitters quickly, thanks to the ""Smart Alert"" which will send SMS and notifications to your favorite babysitters,
+ Rate and leave a comment to babysitters that...","100,000",4.67,https://play-lh.googleusercontent.com/X8pVOXYGJb0XULYjs6ZKyaiV7PE_-eniNTkBfFdTzZ511ochj-UY_PpvAWq0iK6HpFx4
2.1029825,5.349094,Totsie – Baby Photo Editor,Parents,Baby photos,"** #1 Pregnancy & Baby Milestone app **

Totsie turns your baby's precious little moments into lasting memories. Capture adorable pregnancy & baby milestone photos by adding gorgeous hand crafted stickers & custom text. Create heart melting compari...","1,000,000",4.73,https://play-lh.googleusercontent.com/176X48aihajMAvMkukQusQ3Sir-j7VIoZaNGv5kKNRchayK58RPeGIJPlO4zPpaUX9Wl
1.4190377,5.7880893,FamilyAlbum - Photo Sharing,Parents,Baby photos,"The best way to safely share and organize your family’s photos and videos. Unlimited storage, no ads, and it’s free!

3 Reasons to Start Your Album:
1) You’ll love it

- YOUR MEMORIES ON DISPLAY. Show off your photos and videos in a way that’s bo...","5,000,000",4.89,https://play-lh.googleusercontent.com/VZhHlrZI5L8YupCk-u2DedzL1erZLCnmtz-DMF-EvsusBTrmyB3qsIL1TTZpek6YidM
1.792627,3.9008975,HiMommy Pregnancy Tracker App,Parents,Pregnancy tracking,"Have you just found that you are pregnant? Are you expecting a child? - Congratulations! It is amazing news! HiMommy helps future mothers during pregnancy.

The HiMommy application will accompany you day by day in an exciting journey that is pregna...","500,000",4.58,https://play-lh.googleusercontent.com/voOq-hanzzT0IDfOXKJPAVYE604Jiw-8MxAjtQis_FSXU8FM6J_MGmUt_50cqbyrk3E
1.2446886,11.6541815,Kids puzzle game - Animals game,Children,Learning play,"Are you ready to join our funny animals on an amazing educational adventure in the SeaWorld, Farm, Savannah & Jungle?  We did some simple math, and created a *game-a-licious theory* ""Super cute animals + Puzzles + Animal sounds + Animal pictures + An...","50,000",4.67,https://play-lh.googleusercontent.com/3IVP5xd8-YPEJIhhpPsSvwxNW57zn0Wi8Mh_RDHbE0Q6KQGaTbxf8hlyUcrK2c5Xv6Q
0.18884897,9.807948,World of Cars! Car games for boys! Smart kids app,Children,General play,"Children's games for 3 to 5 yrs old open world of car sounds for smart kids free! Kids learn to read in child development app. Games for toddlers 3 years ol here!🚗🚒

👶 Child development app is educational games for children that will help a child t...","1,000,000",3.75,https://play-lh.googleusercontent.com/V-Vv49bqYG6H-Eiw0hVnOM5z9MTK_bL4sKAXKnovbmQhUmIxa-pkl2-2541ptO6z3KQ
-0.69398427,6.1691694,"Huckleberry: Baby & Child Tracker, Sleep Experts",Parents,Helping babies to sleep,"Finally - sleep guidance, expert advice, and an easy baby tracker, all in one app. No matter your sleep situation, Huckleberry can help.

Huckleberry’s like a sleep consultant in your pocket! Whether it’s newborn day/night confusion, the dreaded fo...","500,000",4.58,https://play-lh.googleusercontent.com/9Au3cHvuVyNSGzikuifsilv4K3SZLH-OK7vU__LrK33aYCSnhRDk7lc2fXjGBBJaag
-0.43312678,4.696678,Feed Baby Pro - Baby Tracker,Parents,Tracking babies' rhythms,"Feed Baby Pro unlocks all features of Feed Baby Lite. When you install Feed Baby Pro you can continue to use Feed Baby Lite as normal so that none of your data is lost. Also, Sync will be available to be used in Lite so that you can start Syncing bet...","50,000",4.62,https://play-lh.googleusercontent.com/sYRDTtuhgIewyOgrtjUFrDT2mP8TsBbCCTGzwMCqsR5HPiOvQxZvMoZYbTXY1SRi-C_w
1.6092061,3.821705,Stork — Pregnancy Tracker & Calendar App,Parents,Pregnancy tracking,"Stork app guides you through pregnancy day-by-day and week-by-week. Based on your due date, you will receive personalized information, the latest parenting news and health information. 
You will get tools to help you prepare and feel in control ever...","100,000",n/a,https://play-lh.googleusercontent.com/6e42moSXXq0WGmQ8v-DW8nD5h1hVyUXvfBXzPvUudISn16-C3uLE37m53zL3mANVjg
4.504091,9.249055,Phonics Farm Letter sounds & Sight Words LITE,Children,Literacy - English / ABCs,Discover how your child can turn from a non-reader to a reader in rigorous educational games! Our new Phonics: Fun on Farm app with its systematic phonics method of reading instruction uses the best practices for teaching reading. In this comprehensi...,"10,000",n/a,https://play-lh.googleusercontent.com/yK3kj0CxGgNvMJeM6wCMm0RObRyd5Z9yJLNvjczGrtkauw3VHjHsu1h_YbjA3cSgQw
5.0730095,9.571563,ABCD for Kids: Preschool Learning Games,Children,Literacy - English / ABCs,"350+ words & sounds for your little learners!

Let your kids learn English Alphabets in an easy way by relating each Alphabet with an animal or object.

This app also includes Preschool Learning Games, Kindergarten kids Learn Word Games etc.,

...","1,000,000",4.08,https://play-lh.googleusercontent.com/CZrOHwV25mXyDKyar8L8wlxE8coLgbiWoXJaqc_9sKessZpyg4qHxytMEMD2Ki0MXxWX
4.744953,8.48055,Learn Spanish With Amy for Kids,Children,Literacy - non-English,"Learn Spanish With Amy helps young children to improve their vocabulary.

• 13 appealing categories like farm, numbers, transportation, and body.
• Test the listening and reading skills of your child.
• For children 2 to 7 years.

How can Learn...","10,000",n/a,https://play-lh.googleusercontent.com/PEZ-_HLmX6gV0x9XfQ86bJRyMINHrPGYhPiPBY4CuEZmJf_W_h-6T5f_bSjMcsKS_tM
-1.5519931,6.934653,Baby Sleep - White Noise,Parents,Helping babies to sleep,"Babies love white noise. They have spent 9 months in the quite loud womb so they are used to ""noise"". Background white noise is actually calming for your baby and resembles the kind of sounds that he would hear in the womb.

The app contains great ...","5,000,000",4.6,https://play-lh.googleusercontent.com/6jRJ1zyY0du85wCKZvxLO12PiKmCK7fnSEy6Bi0jhvBwrxsaIeO7HDZtkhhcQtzhG3U
-1.7196522,8.31505,Bedtime music Lullaby songs,Parents,Helping babies to sleep,"Many of us can remember fondly those times when our mothers soothed us to sleep with a familiar song or two. Now, as adults, we often find ourselves in need of a soothing bedtime lullaby for our own little ones, but sometimes the name or even the lyr...","100,000",4.61,https://play-lh.googleusercontent.com/dI-DQ_yWoGMSev7rmic8m2jRQEFFIITihz2eyCj7hQdTa3XvgeGPgFfwkLm4ISQrzXY
2.3209813,11.772077,Kids Educational Puzzles,Children,Learning play,"By this great app your child gets an extra portion of educational puzzles. There are 36 puzzles available in different categories: Alphabet & Numbers, Animals, Vegetables & Fruits, Toys & Transportation. The application is available in 5 languages: E...","100,000",n/a,https://play-lh.googleusercontent.com/9ehnCYD3W3CJ_j4O3CYQi4zZbo8AcjODWYDv8G6ScSE0Fv3iG5t7f37RFp-XEMNCgho
2.221026,10.968844,Fruits Cards PRO,Children,General play,"** Learning languages in a playful way.
** Quick, Fun & Easy Ways to Learn Fruits with Multiple Languages.

Pro Edition :
(1) No Ads.
(2) Provides full-function. (* Auto-Run Mode )
(3) Support offline mode.
(4) Support Quiz feature.
(5) Suppo...","5,000",n/a,https://play-lh.googleusercontent.com/Up8LZeHqn-b43wL4DRymJrz4_xbryeXOaydCwXIjp4iQZLNx_5A2Pi6Rs6G-tM3Zqg
-0.5378625,10.278746,Dinosaur Car - Games for kids,Children,General play,"Come to join us to explore the islands. The little dinosaur will be your driver. He will go with you the whole adventure!

Kids could choose sports cars, sport utility vehicles, trucks, or classic cars. Even more, there are various customization to...","1,000,000",4.39,https://play-lh.googleusercontent.com/M9SvDWqzRCn51khUfznoUgZ7e1St8phFmD4-idpAGIf7x8E8nucbUxe9tC6AtC56_gQ
1.789283,13.210616,Colors learning games for kids. Drawing for babies,Children,Drawing and colouring,"Coloring games - an educational app and kindergarten game for kids aged 2, 3, 4, 5 years old. In this drawing game your children learn colors in different languages for free and build associations with different objects such as fruit, animals and oth...","10,000,000",3.92,https://play-lh.googleusercontent.com/XLOBMS_R-uJE-OY4xOOOlsc4OTmkP_4WBxtLqRBRfwyMajI6YtH2ctBxz6nffq-p8oTa
5.797248,11.060073,Letters Numbers Colors Shapes Flashcards for kids,Children,Literacy - English / ABCs,"Our talking alphabet app will help you enjoy teaching toddlers. Every letter, number, shape and color has special picture (flashcard) that help remember the letter. Best educational app for toddlers, kids. Kids learn ABC letter names and sounds using...","100,000",3.38,https://play-lh.googleusercontent.com/KopZ5aLax7MXuBdlK_tUxU7wXj5ge0sFZLkKomt3P7MU5Wz9ujqRDiCum6C08Ioi7zY
1.4810408,10.28881,Baby Shark Jigsaw Puzzle Fun,Children,Simple puzzles,"Baby Shark, the most-viewed video on YouTube, hit 10 billion views!

Play fun jigsaw puzzles with kids' favorite character, Baby Shark!
Baby Shark Jigsaw Puzzle Fun is an interactive & educational app for kids, featuring 14 Baby Shark puzzle activ...","1,000,000",4.13,https://play-lh.googleusercontent.com/STuMg0DzU_ijaKZcjou1wY3PG9Vd1OP8f4sj1J3q1P-P3L3kD7v3vzeA_y7LU2e84Q
-0.32312614,9.791007,Car City Heroes: Rescue Trucks,Children,General play,"Pack your suitcase and  get ready to play with your favorite Car City characters: Tom, Carl, Amber, Frank, Matt and Carrie! Save your friends in trouble or have a break and laugh with the funny animals you'll find along the way! Rescue Trucks, Assemb...","1,000,000",n/a,https://play-lh.googleusercontent.com/c4JTuPG-_vlmuUpRxL1ppecpRIkO4QEP0Ypi47cI4HSZgRFnOlAiOau0ADcSl0MRjZ2g
0.8089655,7.0810204,Baby Sensory Signbook,Children,Learning play,"The Baby Sensory Signbook app teaches you all signs you need, so you and your baby can start communication and language development from around 9 months old. 


FEATURES
- 250 easy Baby Sensory signs right in your pocket.
- Learn the signs to 'S...","5,000",4.26,https://play-lh.googleusercontent.com/wpu-dhgGRIt76vhcWm4kW41JY-HtD-Fbho-btOZASlsI3g8xdEn-quq9AKqHzZR5_Q
1.3032507,3.8197155,Pregnancy Tracker & Baby App,Parents,Pregnancy tracking,"Get the pregnancy app and baby tracker chosen by more than 15 million parents.

What to Expect, the world’s best known, most trusted pregnancy and parenting brand, offers a pregnancy app that helps you prepare for parenthood and guides you through ...","5,000,000",4.76,https://play-lh.googleusercontent.com/XqI090eSmi3uRXPKiQgPsCAwXKfKv0bzx7QviEgDb0ARBBWAOwTpBJCx7dvErQI_e4KB
1.9027325,1.3815044,femSense fertility,Parents,Fertility tracking,Take your family planning into your own hands with femSense! Track your cycle with the app and combine it with the femSense temperature measurement patches to display your individual high and low fertile days. The femSense patch detects your ovulatio...,"50,000",n/a,https://play-lh.googleusercontent.com/WBkqgpU-70XO5popKO1MGnngOpcmwqnvq0asdZq_2aaStRRUVQs3d0y6WvoTdglvsQ
0.72280264,13.11898,Bini Game Drawing for kids app,Children,Drawing and colouring,"These fun drawing games for kids are a creative space for animal and unicorn coloring!🎨 Enjoy our baby drawing apps for kids & little kid games for toddler girls💖

🦄 This game is unique among toddler games for girls and other kids drawing apps beca...","10,000,000",4.1,https://play-lh.googleusercontent.com/R2CFhXmOyBtfKSsaNuWbKtBOYkqAHxTjL9AlD2AEMskuXP4t_1mrIsAYVHhiyPQcqAw
3.0685189,12.799523,Baby Learning Shapes and Color,Children,General play,"Fun and intuitive matching game for your kid 🤗
It helps to learn shapes in the game. Learning shapes is easy and entertaining now. Your child will love it!

- match shapes with right one
- choose the right figure
- catch all the shapes!

The m...","100,000",3.85,https://play-lh.googleusercontent.com/i9m09i9cNLQ_I-_f_fIQpIBWbqO1l10riWhV18dvzAEBGFp2rtgtcNrmX3HDsl1ZOQ
-1.153794,11.486064,Dinosaur Puzzles for Kids,Children,Learning play,"Dinosaur Puzzles for Kids is a fun and educational application for toddlers with 60 different dinosaur-themed puzzles and activities: Puzzles, Shape Matching, Jigsaw Puzzles, Coloring Pages & Decoration.

Puzzles are not only a fun game, but they a...","100,000",n/a,https://play-lh.googleusercontent.com/f_odRuC-Ja46JapL-J38iHTZ5ZQPpS_fwsR5Tt99zz6MiIs_dzsFZTyl9dZMHCOV_SU0
1.56824,1.2935845,Fertility Friend Ovulation App,Parents,Fertility tracking,"You can get pregnant only a few days each cycle. Fertility Friend accurately determines these crucial fertile days based on a few easy body observations. This app is an advanced ovulation calculator, menstrual calendar, fertility chart and period tra...","1,000,000",4.62,https://play-lh.googleusercontent.com/An8hDhBuIZA0OYTOKsTp2dRCYQ_lg_PWHM7SVTjaV6A5YZUbu7hBw7hB3_bsw9yPeAAT
2.2621133,0.9676687,WomanLog Pro Calendar,Parents,Fertility tracking,"WomanLog is a menstrual and fertility calendar for women.

WomanLog Period Calendar and Tracker is an excellent choice to track your menstrual cycle and your period.

Extremely reliable. Very helpful. Easy to use.

The WomanLog app offers great...","100,000",4.64,https://play-lh.googleusercontent.com/y3AFBi2nhF0f5ls4pgY5-DsWf92i1t4OcwGUA-Qf-KyTf5xXG5Ya820oFsH8Rbga3YJg
6.239933,9.103285,AlifBee Kids Learn Arabic,Children,Literacy - non-English,"AlifBee Kids is the best way for your kids to learn the Arabic language through games, stories, and songs. They will learn in a safe environment - with no ads or other interruptions! This app is made for kids from ages 2+

Discover the fun world of...","100,000",n/a,https://play-lh.googleusercontent.com/sBTTO2dC-cRsANu_oA99bwzkGiFVdb0qMHegzzhrgvxDHWHXV7lamg2yIePEMAjHzqiT
1.912899,4.602979,280days: Pregnancy Diary,Parents,Pregnancy tracking,"＼★Enjoy your pregnancy even more★／
A FREE pregnancy record and diary app that you can share with your spouse.
Connecting not only Mommy and Daddy, but also the baby in Mommy's tummy♥
The only app you need to manage your physical condition and medi...","1,000,000",4.45,https://play-lh.googleusercontent.com/IQBREveDxAI-ZWN9HntcXEPDJE7VUR6-clYPkWCvfkq9cRkapWqvhiqQaJTISy3BGAc
4.9253097,9.792647,Endless Reader,Children,Literacy - English / ABCs,"As a follow-up to Endless Alphabet, set the stage for early reading success with Endless Reader! This app introduces ""sight words"", the most commonly used words in school, library, and children's books. Kids need to recognize these words by sight in ...","1,000,000",4.24,https://play-lh.googleusercontent.com/M8yP2SMqrbMG5Gzd7VbeYKTwx3sK0I4QlpWsh2s9HGK0snyiqOxQ1QmrCI-d2GYv-uY
3.651498,11.675573,Preschool and Kindergarten 2,Children,Learning play,"9 brand-new educational games for preschool and kindergarten aged kids! Featuring helpful voice narration, colorful animations, and fun sound effects these games will help your kids in 9 different subjects including counting, sorting, letters, phonic...","500,000",3.66,https://play-lh.googleusercontent.com/bi8V0qSY6wakdGXak3P3t-RTHctZRcWaZc9AnTquMKjdPz7FI5dSSdjfnmlBEUoArp0n
-1.9199787,7.0257263,White Noise Deep Sleep Sounds,Parents,Helping babies to sleep,"Say goodbye to sleepless nights and fussy babies. White Noise and Deep Sleep Sounds will lull you or your child to sleep with calming and relaxing sounds. Download the app today and sleep like a baby tonight!

White Noise and Deep Sleep Sounds help...","100,000",4.53,https://play-lh.googleusercontent.com/aLKxdtdvicU7mqkbMq4rl56QfKqeOqVr9dm3TaBO35HcJ_cT2beoWOQ8X4iblaCpYGg
